n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
128,4,low,0,0,-5290.971777756218,-5326.512397222476,0.2697965607914142,0.2697965607914142,0.0,nan,nan,1,0.3,2.7755575615628914e-17,1.067910107432684,-0.15067769840416068,17.40193887518895,0.25,0.25,4.0,-5067.977968489251,0.24730647820979357
128,4,low,0,1,-4906.08844551766,-4680.2141961952975,0.1618192225213396,0.1618192225213396,0.25995531494738217,0.07274341055014631,384.88333223855807,1,0.5599553149473822,0.02181651005912435,0.7534959175411466,-0.012648707552750604,15.488844440619983,0.22702252638401352,0.2716899925283199,3.989358714504052,-4589.446555927501,0.2471130029298365
128,4,low,0,2,-4760.7767211706105,-4270.530053861853,0.09962537242624311,0.09962537242624311,0.1245569632726733,0.029618651591943993,145.31172434704968,1,0.6713214753043062,0.019293264312580282,0.5926074724228411,0.08148306962852825,14.131011462660574,0.21600457035764883,0.2871937914278521,3.971902762764884,-4228.957594768424,0.2450702846981585
128,4,low,0,3,-4691.556374318102,-3978.1132922397883,0.06824214351031638,0.06824214351031638,0.08164862689466901,0.014539717131596167,69.22034685250856,1,0.7263530993922355,0.016746564844461208,0.49485127543928215,0.1551265319131292,13.104920545764484,0.2083890245926912,0.29886375436442364,3.9538252127985,-3956.148298408688,0.23161960393190384
128,4,low,0,4,-4654.286052328771,-3759.876767794788,0.05029208848965924,0.05029208848965924,0.0556437977416161,0.007944127495376863,37.27032198933102,1,0.758500087901771,0.01517476189002516,0.43195269662641994,0.22053042281629187,12.315832944910971,0.20272665993363506,0.3079581761051714,3.9370284974828267,-3747.2914487692315,0.22975268820300698
128,4,low,0,5,-4632.742104692793,-3592.7300874781367,0.03845336403934797,0.03845336403934797,0.03902433569174807,0.004628840469570713,21.54394763597793,1,0.7795241320031063,0.0141488043170959,0.38947098573302197,0.2853011899813849,11.69322238362521,0.1983427617432816,0.31534405129327725,3.9218147116052218,-3585.088381195246,0.22749391198158264
128,4,low,0,6,-4619.623975988192,-3462.3629407700582,0.029967751270346475,0.029967751270346475,0.02808023717654451,0.002831612122615871,13.118128704601077,1,0.7941825446747206,0.013434962616580481,0.3596181420931112,0.353666112435433,11.189263956271475,0.19481591634094142,0.32155515336240276,3.908010087912818,-3457.4892286943596,0.2271394319832325
128,4,low,0,7,-4611.2666875923205,-3359.261697895173,0.02361638728122762,0.02361638728122762,0.02060860928237146,0.0018090841244462201,8.357288395871365,1,0.804800857920559,0.012917858426624589,0.3380111847812384,0.4278520243354147,10.772346251327152,0.19188015963149602,0.3269196836994715,3.895364915063842,-3356.0059310407382,0.2243892070837319
128,4,low,0,8,-4605.70230934268,-3276.7746486793153,0.018744868131827918,0.018744868131827918,0.016167460440757786,0.0012066919192969502,5.564378249640868,1,0.8126877213298289,0.012533494766661473,0.32204041264186883,0.5088667414141042,10.421141521260473,0.18936358512030824,0.33164784671046144,3.8836526631185504,-3274.4974431901996,0.22592848492786288
128,4,low,0,9,-4601.82580462905,-3210.0710221622767,0.014952679693650486,0.014952679693650486,0.013558700228093828,0.0008416750482908766,3.8765047136294015,1,0.818649532700295,0.012242620288035194,0.3100630972929883,0.5968999296518338,10.120798382682716,0.1871508988670256,0.33588085649864413,3.872686510453561,-3208.404241990141,0.22488980693742633
128,4,low,0,10,-4598.997712009415,-3155.5450735938684,0.011974777455398837,0.011974777455398837,0.01158063168941173,0.0006145588163702374,2.8280926196348446,1,0.8232149277492021,0.012019422678531675,0.30099280873209466,0.6915532774578486,9.860651654211601,0.18516184266652255,0.339717726290873,3.8623171959582727,-3154.2714333191707,0.2265631202608347
128,4,low,0,11,-4596.840350580295,-3110.455642010636,0.009626066904040683,0.009626066904040683,0.01063995560614206,0.00046909382526687466,2.157361429120101,1,0.8267467102840884,0.011846084988275132,0.29408003915027414,0.7920017556312975,9.6328325222613,0.18333872054125433,0.3432303177084506,3.8524279316405137,-3109.4444433414983,0.2323451852425933
128,4,low,0,12,-4595.127271281346,-3072.696284917858,0.007771485168503618,0.007771485168503618,0.011874495841435573,0.0003726645191697687,1.7130792989491965,1,0.8295027704991922,0.01170989222064906,0.28878936482756,0.8971270860945704,9.431401490472341,0.18163901660970372,0.34647217911237654,3.84292957058501,-3071.867543359589,0.22576552676036954
128,4,low,0,13,-4593.720791619703,-3040.6406663194775,0.0063086938149660345,0.0063086938149660345,0.012732136243538139,0.0003060806760311703,1.4064796616430613,1,0.8316713380272173,0.011601573797082277,0.2847276900493366,1.0056364302232002,9.251790131882242,0.1799694077654572,0.3494840174761142,3.8337562880055804,-3039.9444486997245,0.22280601086094975
128,4,low,0,14,-4592.535740180866,-3013.032908207357,0.005157745413610006,0.005157745413610006,0.013257877510677196,0.0002579720215035528,1.1850514388370357,1,0.8333924212578435,0.011514289496747586,0.2816006334667003,1.1161673391151385,9.090429937015502,0.1778112046763305,0.3522972804847477,3.8248615663064593,-3012.4372058969384,0.2248922372236848
128,4,low,0,15,-4591.5181124082355,-2988.90600469489,0.004254810363012691,0.004254810363012691,0.013491405172738391,0.00022158298382461784,1.017627772630476,1,0.8347714586667265,0.011442968002979776,0.27918491011805124,1.22737600758982,8.944497635889231,0.17578143013991274,0.35493662482845856,3.816214371866778,-2988.389559549876,0.22370511665940285
128,4,low,0,16,-4590.632455387404,-2967.518805104635,0.0035482881392742776,0.0035482881392742776,0.013469867496334387,0.00019288980227222976,0.8856570208317862,1,0.8358884142038437,0.011383848609783982,0.27731003915913627,1.3380058807710284,8.811735149384976,0.17387366190057796,0.35742168477542363,3.8077955548222135,-2967.0668652849463,0.22528454288840294
