n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
2048,16,high,0,0,-92554.48093976137,-93777.97173273715,0.018292938271595217,0.018292938271595217,0.0,nan,nan,1,0.3,-6.938893903907228e-18,1.1279920215022063,0.18557648651881697,16.16801973982263,0.0625,0.0625,15.999999999999998,-93768.1495305584,3.292085963767022
2048,16,high,0,1,-92535.25337497756,-93700.7392377686,0.018144468314899968,0.018144468314899968,0.01617016733518989,0.00020774320798497793,19.22756478381052,1,0.3161701673351899,0.002608948042017341,1.1255298787729544,0.18481281155263085,16.16497961940439,0.06233537078735053,0.06261392081483813,15.99998448587615,-93691.23729718373,3.127651210874319
2048,16,high,0,2,-92516.65646444607,-93614.07017346844,0.017959346185734422,0.017959346185734422,0.015864555092622135,0.0002009710878093934,18.596910531487083,1,0.332034722427812,0.004585344585199144,1.1227711143883736,0.18414381353283327,16.161246426814763,0.06219779700593256,0.06271082203704868,15.999949897095478,-93604.88635812963,3.110061207320541
2048,16,high,0,3,-92498.69015655035,-93517.11568002093,0.017736958352463462,0.017736958352463462,0.015528449874153472,0.00019419538688828577,17.96630789572373,1,0.3475631723019655,0.006054179683183933,1.1196861108459673,0.18354326851336333,16.15671893419828,0.06208038511354882,0.06279461733483645,15.99990753346427,-93508.25679735286,3.1019431757740676
2048,16,high,0,4,-92481.37002167889,-93409.11680826124,0.017476954073291837,0.017476954073291837,0.015162094896860212,0.0001872473528236027,17.32013487146469,1,0.3627252671988257,0.007120196296314801,1.1162480898325453,0.18298838317695942,16.151303066041187,0.06197734613533837,0.06286858313520646,15.9998625028196,-93400.59418040191,3.075225839857012
2048,16,high,0,5,-92464.71897696587,-93289.42356518598,0.01717949680979129,0.01717949680979129,0.014766511499684665,0.00018004755670368938,16.651044713013107,1,0.37749177869851036,0.00787028421087186,1.1124339271441515,0.18245964116415925,16.144913534206804,0.061883869387094045,0.06293543125450488,15.999816087348803,-93281.2497169481,3.12774276221171
2048,16,high,0,6,-92448.76113705803,-93157.51171284984,0.01684543576795374,0.01684543576795374,0.014343489469236359,0.00017258301419615822,15.957839907845482,1,0.3918352681677467,0.008375754435673455,1.108224897422331,0.18194058844071836,16.137475348289385,0.06179600841204051,0.06299737636259323,15.999767275238161,-93149.69796070465,3.1436656899750233
2048,16,high,0,7,-92433.51738567138,-93012.9962963397,0.01647640274528157,0.01647640274528157,0.013895546872567555,0.0001648886496601817,15.243751386646181,1,0.4057308150403143,0.008694475292171277,1.1036073033156544,0.18141758465629954,16.128925144095845,0.06171057707025658,0.06305619860960025,15.999713726162625,-93005.55107693002,3.1081488206982613
2048,16,high,0,8,-92419.00236318247,-92855.64108774319,0.016074839636472014,0.016074839636472014,0.01342585809744734,0.00015703202582181098,14.515022488907562,1,0.4191566731377616,0.00887285297230473,1.0985729501776973,0.18087953941973467,16.119212270928966,0.06162505436501675,0.06311330159238596,15.999652364834498,-92848.56890236071,3.083197410684079
2048,16,high,0,9,-92405.22263383536,-92685.36339673935,0.015643963239871564,0.015643963239871564,0.012938151723987712,0.00014910060696130204,13.779729347108514,1,0.4320948248617493,0.008947642210789638,1.0931194366581152,0.180317646510892,16.108299582842932,0.06153749706268903,0.06319322716412362,15.999579739381117,-92678.66427145805,3.143973248079419
2048,16,high,0,10,-92392.17583682321,-92502.23399876575,0.01518767602445882,0.01518767602445882,0.012436582790526785,0.00014119112145698456,13.046797012153547,1,0.4445314076522761,0.008947576769016904,1.087250243188551,0.17972512472339774,16.096163890001417,0.06144645949279405,0.0632919077805392,15.999492237815614,-92495.90337170578,3.105804573278874
2048,16,high,0,11,-92379.85064533661,-92306.4722447937,0.01471043374568445,0.01471043374568445,0.011925586575636637,0.00013340081424606425,12.32519148659776,1,0.45645699422791275,0.00889481434212671,1.08097461357809,0.17909697088444876,16.082796042694653,0.06135092013133596,0.06339684128074209,15.999386223667452,-92300.50119627312,3.149309678003192
2048,16,high,0,12,-92368.22736471985,-92098.43671474501,0.014217082690577308,0.014217082690577308,0.011409722837341763,0.00012582051752164117,11.62328061676817,1,0.4678667170652545,0.008806195836857985,1.074307238526322,0.17842972833129123,16.06820064072861,0.06125021470018955,0.06350806580021497,15.999258128640301,-92092.81245698628,3.0544417900964618
2048,16,high,0,13,-92357.27900311103,-91878.61203249429,0.013712680420487566,0.013712680420487566,0.010893520278624114,0.0001185295195238606,10.948361608810956,1,0.4787602373438786,0.008694324229025122,1.0672677624963378,0.17772127251930314,16.052395382540844,0.06114397558147059,0.06362550042698446,15.999104523990837,-91873.31857666321,3.155223954934627
2048,16,high,0,14,-92346.97265194738,-91647.59265245192,0.013202313867594356,0.013202313867594356,0.010381330752275486,0.00011159219148617636,10.306351163657382,1,0.4891415680961541,0.008568472926486905,1.0598801458077185,0.17697061433259664,16.035410089107504,0.06103207736771382,0.06374896194368362,15.998922181525831,-91642.61157462467,3.143753665033728
2048,16,high,0,15,-92337.27102377082,-91406.06454263531,0.012690927455297554,0.012690927455297554,0.009877201459265406,0.00010505626657756015,9.70162817655364,1,0.4990187695554195,0.008435337364394693,1.0521719210489975,0.17617772094334994,16.01728545526608,0.06091458836139072,0.06387818154078,15.998708128345008,-91401.37577798645,3.1360401823185384
