n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
2048,4,high,0,0,-92551.94641938886,-92111.24191784541,0.0187437357400366,0.0187437357400366,0.0,nan,nan,1,0.3,2.7755575615628914e-17,1.067910107432684,-0.15067769840416068,17.40193887518895,0.25,0.25,4.0,-92101.05421308239,2.5065659871324897
2048,4,high,0,1,-92532.2884839233,-92091.98135621734,0.018658071049608156,0.018658071049608156,0.016235643768661046,0.0002123989416330296,19.657935465555056,1,0.31623564376866103,0.0025885034367759243,1.0675095771324183,-0.15042319730118514,17.401501312300123,0.24943055520874957,0.2505442114286069,3.9999944375794687,-92082.07145894595,2.468740058830008
2048,4,high,0,2,-92513.17816889568,-92064.91196538883,0.01853075623114101,0.01853075623114101,0.015982362468057065,0.00020652590939580914,19.110315027617617,1,0.3322180062367181,0.004579258624542606,1.0668827425351861,-0.15006671537343452,17.40008979298587,0.24897403815065056,0.25095328613203494,3.9999824228434506,-92055.28955959197,2.3925271790940315
2048,4,high,0,3,-92494.63746339748,-92028.93059730587,0.018359921143608935,0.018359921143608935,0.01569345946632017,0.0002004115074758046,18.54070549820608,1,0.34791146570303827,0.006083322912138504,1.0659912804034788,-0.14961272836464357,17.397551506203364,0.24860518006069626,0.251248726162219,3.9999686028179173,-92019.61423781572,2.4891791217960417
2048,4,high,0,4,-92476.70389394107,-91983.02119420307,0.018143986364259467,0.018143986364259467,0.015368343786754779,0.00019388766687694476,17.933569456406985,1,0.36327980948979305,0.007195350636704337,1.0647992323965147,-0.14906427546959478,17.393742254000088,0.2483023711444524,0.25144877927552356,3.999955380889408,-91974.03410988496,2.438281477894634
2048,4,high,0,5,-92459.42260578851,-91926.27375184293,0.01788195765731886,0.01788195765731886,0.015007259894363245,0.00018687180040910645,17.28128815256059,1,0.3782870693841563,0.007995213087476418,1.0632737938993353,-0.1484233642379751,17.388528847451173,0.2480473061087523,0.25156876797194117,3.9999437436864795,-91917.64044478061,2.4652502180542797
2048,4,high,0,6,-92442.83998276351,-91857.90175380227,0.017573657959058745,0.017573657959058745,0.014611332368966556,0.00017935027666890062,16.582623024994973,1,0.39289840175312285,0.0085495900555916,1.0613860645651219,-0.14769133699461534,17.38179149308202,0.24782465162414385,0.25162142658612957,3.9999338101940136,-91849.64528557495,2.3871511849574745
2048,4,high,0,7,-92426.99860589235,-91777.2573141547,0.017219892062814976,0.017219892062814976,0.014182576926708823,0.00017136402207153462,15.841376871161629,1,0.4070809786798317,0.008913518551523333,1.059111732148726,-0.14686919877243687,17.373426068255,0.24762173255414618,0.25161723762009985,3.999925184989108,-91769.39721078513,2.367424795171246
2048,4,high,0,8,-92411.93342420663,-91683.84324917634,0.016822539432874845,0.016822539432874845,0.013723871999149373,0.00016299546575093042,15.065181685728021,1,0.42080485067898105,0.009131882026592954,1.0564316574366828,-0.14595790473363968,17.363346171465146,0.24742823525598978,0.251564759099926,3.9999171774839364,-91676.39398264256,2.4724163070786744
2048,4,high,0,9,-92397.66905565654,-91577.32137560524,0.016384572642135223,0.016384572642135223,0.013238888133269622,0.00015435634794698757,14.26436855008069,1,0.43404373881225067,0.0092408225416802,1.053332327978031,-0.1449586038901658,17.351484830694005,0.24723592736937317,0.251470935496006,3.9999089328802753,-91570.29139121418,2.425783336861059
2048,4,high,0,10,-92384.21815195767,-91457.51649821458,0.01591000259421121,0.01591000259421121,0.012731976253884114,0.0001455762232570227,13.450903698874754,1,0.4467757150661348,0.009269058983004284,1.049806152162108,-0.14387283572899623,17.337795761487,0.2470383942646814,0.25138046113646245,3.999899507680282,-91450.9077549465,2.3997261349577457
2048,4,high,0,11,-92371.580752009,-91324.41578587395,0.015403756408795967,0.015403756408795967,0.01220801985856479,0.00013679176163921392,12.637399948667735,1,0.45898373492469957,0.009239096620883912,1.0458515727506275,-0.14270267707699258,17.322254086448595,0.24683079274689462,0.25152363160408897,3.9998879125707125,-91318.22376433673,2.4795312450733036
2048,4,high,0,12,-92359.7445216611,-91178.16351563588,0.014871498824964614,0.014871498824964614,0.011672259918453332,0.00012813714187359036,11.836230347907986,1,0.4706559948431529,0.00916831682188784,1.0414729894982937,-0.14145083805972813,17.304856457979465,0.24660962275451184,0.2516780876938529,3.999873137845366,-91172.377630339,2.4402022920548916
2048,4,high,0,13,-92348.68574292552,-91019.05145533846,0.014319412323208184,0.014319412323208184,0.011130104069879798,0.00011973591733985998,11.058778735576198,1,0.4817860989130327,0.009069940161242492,1.0366804927782167,-0.1401207080750253,17.285620563350065,0.24637251771719354,0.251844478145117,3.999854170836531,-91013.65578997112,2.384693415137008
2048,4,high,0,14,-92338.37088351251,-90847.50542260552,0.013753954093334905,0.013753954093334905,0.01058693316531728,0.00011169470718530084,10.314859413003433,1,0.49237303207835,0.008953861035174007,1.0314894226749824,-0.1387163550061934,17.26458403150359,0.24611805401041487,0.2520230640191264,3.9998300107219156,-90842.47969370353,2.472187385894358
2048,4,high,0,15,-92328.75855653804,-90664.06877250328,0.013181608963164067,0.013181608963164067,0.01004791819773948,0.00010409894481025055,9.612326974471216,1,0.5024209502760895,0.008827356612608852,1.0259197792947463,-0.13724248311502985,17.241802799702352,0.24584557963640943,0.25221378288633006,3.9997996832394085,-90659.38942162419,2.42843129998073
2048,4,high,0,16,-92319.80167572813,-90469.38370707993,0.012608656309228267,0.012608656309228267,0.009517859078352342,9.701073587412159e-05,8.956880809913855,1,0.5119388093544418,0.008695677124625326,1.0199955187664778,-0.13570435688613403,17.217349030947727,0.2455550619243781,0.25241630838840456,3.999762256004409,-90465.02502565157,2.473273938987404
2048,4,high,0,17,-92311.44962478822,-90264.1713586275,0.012040966037884869,0.012040966037884869,0.009001054038615952,9.046868373099393e-05,8.352050939909532,1,0.5209398633930578,0.00856252772878969,1.0137437746998281,-0.13410769932296907,17.19130869667383,0.24524695372152683,0.25263010486833537,3.9997168540497077,-90260.10656221685,2.4038597207982093
