n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
512,4,high,0,0,-23088.38924191324,-23026.89524293724,0.018125428724810422,0.018125428724810422,0.0,nan,nan,1,0.3,2.7755575615628914e-17,1.067910107432684,-0.15067769840416068,17.40193887518895,0.25,0.25,4.0,-23024.304156866085,0.8973599676974118
512,4,high,0,1,-23083.411888025737,-23020.27871617952,0.018089340772280544,0.018089340772280544,0.015692085423256674,0.0002155782213886944,4.977353887501522,1,0.31569208542325666,-0.005741342282254542,1.0673206424967883,-0.15086613649393232,17.396655480068837,0.24872473618887736,0.25119119769061493,3.999972330434734,-23017.821844400372,0.8358475249260664
512,4,high,0,2,-23078.685797414233,-23011.185260082144,0.01800928900982906,0.01800928900982906,0.015482194972780083,0.00020473969075411852,4.726090611504333,1,0.33117428039603675,-0.01012651359354343,1.0664127775355838,-0.15105366118916796,17.39023359942658,0.2477229322947591,0.2520872604535705,3.9999128878863455,-23008.83402019369,0.8516202769242227
512,4,high,0,3,-23074.159709820902,-22999.492215374223,0.017888270681556673,0.017888270681556673,0.015243762752736534,0.00019611548218391163,4.526087593330885,1,0.3464180431487733,-0.013408698197479025,1.0651744373000342,-0.15122539197081952,17.382559597354813,0.24693940056453348,0.25273846947687706,3.999845084237786,-22997.230349024365,0.8293131426908076
512,4,high,0,4,-23069.80491341762,-22985.067926819836,0.01772743953163198,0.01772743953163198,0.014975204228436012,0.0001887304438404743,4.3547964032804884,1,0.3613932473772093,-0.015803225455941164,1.0635908641686442,-0.15136604435427525,17.37352213211879,0.24632743204430527,0.2531878359230586,3.9997811249341404,-22982.887456663186,0.8694335757754743
512,4,high,0,5,-23065.607717791707,-22967.780664094462,0.01752699782768363,0.01752699782768363,0.014675697289736389,0.00018193459553157173,4.197195625914901,1,0.3760689446669457,-0.017491491161553987,1.0616461953145415,-0.1514607092234077,17.36301510167886,0.2458478012613102,0.25347171337619046,3.9997263062304205,-22965.678910221806,0.8610942740924656
512,4,high,0,6,-23061.563918162377,-22947.5064051967,0.017286868439305568,0.017286868439305568,0.014345214998248257,0.0001753172809841142,4.043799629329442,1,0.39041415966519394,-0.018624788244420966,1.0593248276280112,-0.15149541330150162,17.350940406490782,0.2454678568874047,0.2536204752855337,3.999681866710387,-22945.483810844802,0.8845338430255651
512,4,high,0,7,-23057.674777428387,-22924.135554483804,0.01700718522209573,0.01700718522209573,0.013984541378746052,0.000168641673556567,3.8891407339906436,1,0.40439870104394,-0.01932799015760966,1.0566125934898143,-0.15145751649559713,17.337210511196716,0.24516069019022715,0.25365921867655383,3.999646820578647,-22922.194124692833,0.8536744900047779
512,4,high,0,8,-23053.944156491503,-22897.578593285176,0.016688631492720155,0.016688631492720155,0.01359526371281744,0.00016179519283251735,3.730620936883497,1,0.41799396475675743,-0.019703040470134017,1.0534977564291337,-0.15133598521294855,17.321750759382258,0.24490437527599135,0.25360846421471955,3.999619092293107,-22895.72079658205,0.8553678700700402
512,4,high,0,9,-23050.37651173663,-22867.7706186832,0.016332649842352446,0.016332649842352446,0.01317973628333069,0.00015475203421396288,3.5676447548721626,1,0.4311737010400881,-0.019832210911932952,1.0499718258781188,-0.15112156877943939,17.304501376832903,0.2446812770207394,0.25348482979156584,3.999596185718702,-22865.998639772923,0.8400748339481652
512,4,high,0,10,-23046.975549947707,-22834.674713559456,0.015941542186633205,0.015941542186633205,0.012741012881929137,0.00014754473911489038,3.400961788924178,1,0.44391471392201726,-0.019781098494606537,1.0460301849377722,-0.15080689767143962,17.285419090432733,0.24447742391312427,0.2533016606711999,3.999575553698949,-22832.989974271193,0.8770416397601366
512,4,high,0,11,-23043.74338543484,-22798.284104556416,0.015518476698527748,0.015518476698527748,0.012282748350996409,0.00014024245853274032,3.2321645128686214,1,0.45619746227301367,-0.019601340954537583,1.0416725242033928,-0.1503865166039784,17.264478292755108,0.24428194372988016,0.25354612686521255,3.9995547828559563,-22796.686991543174,0.8540803589858115
512,4,high,0,12,-23040.680083297077,-22758.623098458396,0.015067417710408175,0.015067417710408175,0.011809072603398418,0.0001329342236859766,3.0633021377616387,1,0.4680065348764121,-0.01933303873235341,1.0369030777639592,-0.14985686198973225,17.241671696030885,0.244086560101836,0.2538736002420709,3.9995316706142856,-22757.11285059589,0.8695911383256316
512,4,high,0,13,-23037.783499149722,-22715.74683439729,0.014592995167782482,0.014592995167782482,0.011324443505600135,0.0001257160872371304,2.896584147354588,1,0.4793309783820122,-0.01900688076159166,1.0317306636067463,-0.14921619138778164,17.21701044179889,0.2438851477435585,0.25422254811077505,3.999504244180753,-22714.321552049667,0.8388837887905538
512,4,high,0,14,-23035.04934251847,-22669.73994125024,0.014100331031440391,0.014100331031440391,0.01083348729492195,0.00011868141009981881,2.734156631253427,1,0.49016446567693417,-0.018645980022107357,1.0261685386457542,-0.14846447184090827,17.190523661286758,0.24367334358287496,0.25459386564512976,3.999470752108237,-22668.39668527693,0.8776734280399978
512,4,high,0,15,-23032.471401778752,-22620.714238871846,0.013594840464890932,0.013594840464890932,0.01034083649838835,0.00011191383623208996,2.5779407397167233,1,0.5005053021753225,-0.018267432579287615,1.020234087119938,-0.14760323403076114,17.162257512835094,0.24344821040255174,0.2549877924111118,3.9994296461086303,-22619.44919102845,0.85657276539132
512,4,high,0,16,-23030.04187597658,-22568.805661868202,0.013082025196900129,0.013082025196900129,0.00985097545938507,0.00010548263622212157,2.4295258021702466,1,0.5103562776347076,-0.017883620192272597,1.013948368879806,-0.14663539957597482,17.13227375264702,0.2432079490319046,0.2554040256285159,3.9993795623159207,-22567.614321368463,0.8749051322229207
512,4,high,0,17,-23027.751765376135,-22514.170610930472,0.0125672748681579,0.0125672748681579,0.00936810258281251,9.944014052511944e-05,2.2901106004464964,1,0.5197243802175201,-0.01750328119705893,1.0073355600228635,-0.1455650892334397,17.10064792035957,0.24295165469559982,0.2558418233498393,3.999319305941383,-22513.048005205565,0.8476758748292923
