n_chains,n_components,design,seed,update,log_evidence,q_before,rho_score,abs_rho_score,max_param_change,rel_ll_increment,ll_increment,monotone_ok,rho,innovation_mean,innovation_var,innovation_excess_kurtosis,min_sd_over_dx,min_component_mass,max_component_mass,effective_components,q_after,seconds
512,16,high,0,0,-23088.52747548847,-23438.1337121959,0.017689543369533926,0.017689543369533926,0.0,nan,nan,1,0.3,-6.938893903907228e-18,1.1279920215022063,0.18557648651881697,16.16801973982263,0.0625,0.0625,15.999999999999998,-23435.622901742943,1.4271117001771927
512,16,high,0,1,-23083.641699933563,-23412.912723851194,0.017599521589857395,0.017599521589857395,0.01562995070761458,0.00021161053081855961,4.885775554907013,1,0.31562995070761457,-0.005878822255422543,1.1246684660115527,0.18559099811364765,16.158094002818256,0.06217159745550063,0.06273683922792532,15.999927235784504,-23410.54767095863,1.4012888739816844
512,16,high,0,2,-23079.028349198925,-23385.894901250635,0.017469672503379365,0.017469672503379365,0.0153721763230526,0.00019985367970131826,4.613350734638516,1,0.33100212703066717,-0.010318400961716816,1.121138845653589,0.18536999512163055,16.147451153342725,0.06191098373856625,0.06291978625981691,15.999770777038792,-23383.64254265317,1.4147161638829857
512,16,high,0,3,-23074.62831955743,-23356.795861304014,0.017304035732024894,0.017304035732024894,0.015090748857262748,0.00019065055837365013,4.400029641496076,1,0.3460928758879299,-0.013606404670839511,1.1173637889403187,0.18496386646333196,16.135991249311225,0.06170307382920194,0.06307775935875175,15.999590144996718,-23354.636832064178,1.4543498349376023
512,16,high,0,4,-23070.40742070709,-23325.363740749333,0.01710468419277788,0.01710468419277788,0.014784454944183956,0.00018292380669722807,4.220898850337107,1,0.3608773308321139,-0.015982287513586158,1.113307997707744,0.18441254784148686,16.12362126085899,0.06153540440123801,0.06321142409809624,15.999414501083724,-23323.28757040059,1.401824546046555
512,16,high,0,5,-23066.347506806233,-23291.380903704514,0.016872689309550767,0.016872689309550767,0.014452941262556751,0.00017597928926105924,4.059913900859101,1,0.3753302720946706,-0.017643576890013536,1.1089407109528688,0.18374766028161904,16.110256589942853,0.06139774485020822,0.06332680090160632,15.999254971639575,-23289.382644091762,1.4540088339708745
512,16,high,0,6,-23062.440272500917,-23254.665822952953,0.016608797336442434,0.016608797336442434,0.014096670056841287,0.00016939111422659706,3.9072343053157965,1,0.3894269421515119,-0.018751659494537484,1.1042361730998855,0.18299417385327343,16.095822385628882,0.061281765514714016,0.06342878193013911,15.999112508413496,-23252.743718435522,1.439531542826444
512,16,high,0,7,-23058.682984734216,-23215.07476229874,0.016313883042872374,0.016313883042872374,0.013716866318139787,0.0001629180486672459,3.757287766700756,1,0.4031438084696517,-0.019437064746544115,1.0991740504569627,0.1821717189916119,16.080254663296007,0.06118075170911169,0.06352129944361808,15.998982747718664,-23213.228670989072,1.4091703339945525
512,16,high,0,8,-23055.075606665738,-23172.502972695016,0.01598923180981342,0.01598923180981342,0.013315451100943121,0.0001564433697651559,3.6073780684782832,1,0.4164592595705948,-0.019804245096131406,1.093739751378752,0.18129563607052734,16.063501216378892,0.061089355449432794,0.06360747291946027,15.998858902125594,-23170.733324649496,1.4673072728328407
512,16,high,0,9,-23051.618915417126,-23126.88519599459,0.015636689505790783,0.015636689505790783,0.012894957870319246,0.0001499318981895769,3.4566912486116053,1,0.42935421744091407,-0.01993585550781813,1.0879246171970351,0.18037782804679825,16.04552229768034,0.06100337908281988,0.06368973789461863,15.998733399883257,-23125.192333420968,1.488835847005248
512,16,high,0,10,-23048.31332599662,-23078.19534794719,0.015258710984874786,0.015258710984874786,0.012458431397643965,0.00014339944767590646,3.305589420506294,1,0.44181264883855803,-0.019896539382736146,1.0817259625206823,0.1794274613407385,16.0262910436067,0.060919586622522934,0.063769958748483,15.99859875502577,-23076.579136399,1.4657386809121817
